des,orbit_id,jd,cd,dist,dist_min,dist_max,v_rel,v_inf,t_sigma_f,h,fullname
2012 TG53,10,2455110.056889274,2009-Oct-05 13:22,0.0433107647968045,0.0431894776901409,0.0434337439685615,11.7807228794379,11.7801617684974,00:36,23.2,       (2012 TG53)
2019 LU4,5,2455117.392158695,2009-Oct-12 21:25,0.0419321323028499,0.0409753166459334,0.0646464893566754,6.19543172990858,6.19432961648,03:27,26.6,       (2019 LU4)
2016 TT92,12,2455134.665188991,2009-Oct-30 03:58,0.0380902987678637,0.000406406590226528,0.0770914441117926,10.8715891094884,10.8708977362143,4_01:53,26.4,       (2016 TT92)
2013 XF22,58,2455151.912613630,2009-Nov-16 09:54,0.0473745107360207,0.0473740660137229,0.0473749554775864,14.2894588884279,14.2890359743984,< 00:01,19.1,       (2013 XF22)
2020 CK,2,2455169.754313079,2009-Dec-04 06:06,0.0459261107167994,0.0326678603300231,0.121157248237439,19.7352407888402,19.7349249194337,3_19:39,28.372,       (2020 CK)
5131,281,2455188.057113801,2009-Dec-22 13:22,0.0500891260811108,0.0500887279735344,0.0500895241887071,19.8157743841392,19.815485944566,< 00:01,14.8,  5131 (1990 BG)
276033,74,2455271.273198334,2010-Mar-15 18:33,0.0412415818931799,0.0412413610636473,0.0412418027227594,22.9971029199981,22.9968010634557,< 00:01,18.7,276033 (2002 AJ129)
2009 RG2,12,2455280.723700193,2010-Mar-25 05:22,0.021390583486335,0.0207623015630113,0.0225252267846731,8.23925567079286,8.23763110092464,1_05:38,25.7,       (2009 RG2)
2016 PQ8,11,2455301.021077285,2010-Apr-14 12:30,0.0533574115409168,0.0530611001069909,0.0536556018545946,10.25114253908,10.2506191191572,00:30,22.1,       (2016 PQ8)
329520,97,2455313.975781083,2010-Apr-27 11:25,0.0307296795459622,0.0307291222968463,0.0307302367971147,6.69189489770564,6.69050256114655,< 00:01,19.8,329520 (2002 SV)
141495,161,2455320.991762692,2010-May-04 11:48,0.0183386043743141,0.0183383802779498,0.0183388284708035,16.7516610290732,16.7507290758606,< 00:01,18.3,141495 (2002 EZ11)
496818,101,2455323.802204052,2010-May-07 07:15,0.0523453123794978,0.0523445575217489,0.0523460672676204,10.2993972760896,10.2988662354271,< 00:01,19.3,496818 (1993 RA)
2007 TZ68,6,2455329.662328094,2010-May-13 03:54,0.0196653680685912,0.0118744064677683,0.196671710557294,10.6758944768491,10.6745307494253,7_12:17,28.3,       (2007 TZ68)
2020 UD1,3,2455330.594513703,2010-May-14 02:16,0.040534293572416,0.020709009536322,0.224739036798444,7.69649700050649,7.69557926746675,1_19:04,25.234,       (2020 UD1)
2012 RN15,7,2455331.975132568,2010-May-15 11:24,0.0466423139452639,0.0356852226383326,0.106806428576335,11.3216424542492,11.3211002947616,11:51,24.5,       (2012 RN15)
2017 QQ17,3,2455332.182798137,2010-May-15 16:23,0.0226067793237493,0.0225828100254068,0.0748312717695835,20.1350942764119,20.1344653199152,4_08:50,28.0,       (2017 QQ17)
2012 SB3,7,2455336.484872039,2010-May-19 23:38,0.0375184116829924,0.0365498711404518,0.0745092301744127,6.85949471563231,6.85838220329458,03:08,27.7,       (2012 SB3)
2015 BP509,3,2455341.824883821,2010-May-25 07:48,0.0428594231805786,0.0231847190245038,0.0625755294936606,7.27848067477038,7.27756287802301,3_09:14,27.8,       (2015 BP509)
2013 PS13,6,2455344.157297052,2010-May-27 15:47,0.0526237201870107,0.0414030074850234,0.0648214938273853,13.7715717520949,13.771176706376,13:16,27.2,       (2013 PS13)
2009 SJ15,10,2455344.321798749,2010-May-27 19:43,0.010823761853956,0.00631321416801448,0.0322322917310302,8.58846092568522,8.58538064351508,1_14:28,23.1,       (2009 SJ15)
2000 UQ30,25,2455397.267571453,2010-Jul-19 18:25,0.0476750780970063,0.0468801055146114,0.140736609230751,12.609662442992,12.6091862099613,6_14:59,22.1,       (2000 UQ30)
526898,27,2455400.070834172,2010-Jul-22 13:42,0.0209125148925142,0.0209119658730912,0.0209130639126813,16.2078566733787,16.2070120061346,< 00:01,20.6,526898 (2007 HR)
2017 UV7,3,2455412.367244024,2010-Aug-03 20:49,0.0149418481253844,0.0147315311438496,0.0616028078418357,13.1713929956306,13.1699382262709,2_14:14,26.5,       (2017 UV7)
2017 TS1,12,2455415.861054416,2010-Aug-07 08:40,0.0310878969013957,0.0305984008437349,0.105845628379507,9.83946421364749,9.83852823907647,6_00:31,24.7,       (2017 TS1)
2003 JN14,39,2455433.489054381,2010-Aug-24 23:44,0.0513349754867572,0.0513344495123939,0.0513355014619901,16.6139252440807,16.6135895644697,< 00:01,19.5,       (2003 JN14)
2019 WH,2,2455438.981635137,2010-Aug-30 11:34,0.0400957492302435,0.0393025010807583,0.053759475445619,13.0112600689998,13.010711289784,1_03:57,26.2,       (2019 WH)
1999 SF10,18,2455441.261592967,2010-Sep-01 18:17,0.0528445595514718,0.0528437061976769,0.0528454129065644,3.98521732096199,3.98385766827161,< 00:01,24.3,       (1999 SF10)
376883,29,2455453.643809432,2010-Sep-14 03:27,0.0346229359334819,0.0346141108827857,0.0346317634594655,12.1653290268074,12.1646493059945,00:01,19.2,376883 (2001 XE1)
2019 WU2,6,2455462.357479149,2010-Sep-22 20:35,0.0445048340722859,0.0315299503901031,0.127057245695639,10.6619143747411,10.6613110153194,4_18:36,24.7,       (2019 WU2)
2017 WV12,8,2455482.986092186,2010-Oct-13 11:40,0.0282804541963402,0.0150745794697267,0.132344176753572,13.2460620280015,13.245297760221,4_03:56,25.4,       (2017 WV12)
2009 BU5,11,2455483.838465628,2010-Oct-14 08:07,0.0462871693748736,0.0462387088989805,0.141785743982825,15.8983690938018,15.8979800501776,6_04:54,21.7,       (2009 BU5)
2013 AG69,6,2455493.806879126,2010-Oct-24 07:22,0.0304581066256633,0.0277941409271935,0.0984675679485602,13.0048874602621,13.0041646758888,2_10:01,27.3,       (2013 AG69)
2017 BY,9,2455504.071695522,2010-Nov-03 13:43,0.0486316206130573,0.0475372440078231,0.0504261245725896,4.09466004675023,4.09322208988812,6_00:26,25.5,       (2017 BY)
2020 ML3,48,2455527.177062743,2010-Nov-26 16:15,0.0304733068808616,0.0304717382790063,0.0304748754882011,7.62841844165618,7.62718679209866,< 00:01,20.591,       (2020 ML3)
2018 AX,15,2455533.049537010,2010-Dec-02 13:11,0.0146310573817872,0.0146186612624942,0.0146435753247531,14.7328598372469,14.7315316387245,00:01,20.9,       (2018 AX)
2015 AK1,9,2455535.764505144,2010-Dec-05 06:21,0.011574107151507,0.00772632658388859,0.0634177157806772,15.2401008131144,15.2384776806063,2_11:31,24.3,       (2015 AK1)
2007 RW17,13,2455545.761624413,2010-Dec-15 06:17,0.0422557046343902,0.0336764647704168,0.0631378772008389,8.08218429763205,8.08134596839329,4_09:10,21.4,       (2007 RW17)
2007 MC24,18,2455546.221383352,2010-Dec-15 17:19,0.042256745873709,0.0422522189954489,0.0422612729326898,13.0490766067973,13.0485574016414,< 00:01,19.5,       (2007 MC24)
2016 AZ8,54,2455549.876718592,2010-Dec-19 09:02,0.0139240484353159,0.0139233442629818,0.0139247526076754,7.78038504547551,7.77774194699492,< 00:01,21.1,       (2016 AZ8)
2020 RM3,6,2455585.137727653,2011-Jan-23 15:18,0.0341098485740174,0.0265896076325683,0.082991909879085,6.66423442509445,6.66297486998805,9_21:12,23.09,       (2020 RM3)
