des,orbit_id,jd,cd,dist,dist_min,dist_max,v_rel,v_inf,t_sigma_f,h,fullname
226514,74,2454880.121325382,2009-Feb-17 14:55,0.0341900085621903,0.0341898769059281,0.0341901402186877,18.7680600528758,18.7678305393758,< 00:01,20.1,226514 (2003 UX34)
2017 BL32,16,2454885.729963796,2009-Feb-23 05:31,0.0432275381792417,0.0432242764602254,0.0432308327520386,25.7727404294643,25.7726082377651,00:06,20.5,       (2017 BL32)
509352,55,2454888.543581479,2009-Feb-26 01:03,0.0265143632387823,0.0265135306163735,0.0265151958643607,19.5176423568777,19.5173577674364,< 00:01,20.1,509352 (2007 AG)
417210,42,2454891.089699626,2009-Feb-28 14:09,0.0252489898341009,0.0252468581437455,0.0252511215250978,21.8398004714759,21.8395333959108,< 00:01,20.6,417210 (2005 XV77)
363734,50,2454891.148364293,2009-Feb-28 15:34,0.028858122597699,0.0288576204524892,0.0288586247525839,25.3298148789875,25.3296134018317,< 00:01,18.8,363734 (2004 XN50)
434313,29,2454915.399462532,2009-Mar-24 21:35,0.0538964268642033,0.0538935928862322,0.0538992608652315,12.0177740197228,12.0175466439044,< 00:01,19.4,434313 (2004 GP)
2019 LF6,9,2454921.296856715,2009-Mar-30 19:07,0.0211883747285287,0.0211713283993485,0.0212065961153239,34.9687356206893,34.9685368520642,00:07,17.2,       (2019 LF6)
1994 GL,20,2454923.063271492,2009-Apr-01 13:31,0.0277664084857042,0.0277417050064806,0.0277911181999911,14.9819238120014,14.9815697804136,00:04,24.4,       (1994 GL)
403775,27,2454926.125793499,2009-Apr-04 15:01,0.0230458717472063,0.0230431181194749,0.0230486262397355,13.8250337870209,13.8245715421588,00:01,21.0,403775 (2011 HS4)
337248,89,2454956.959550929,2009-May-05 11:02,0.0414442628764767,0.0414364075806259,0.0414521188264364,26.7220928545737,26.7219598733373,00:01,20.1,337248 (2000 RH60)
2016 TA57,8,2454958.341216734,2009-May-06 20:11,0.0465763468608776,0.0416527507058915,0.312878728050504,21.2104065620161,21.2102574847963,8_06:58,20.8,       (2016 TA57)
2013 TB6,20,2454960.931536414,2009-May-09 10:21,0.0431284286680135,0.0431255993648879,0.043131257982936,18.3492045139849,18.3490184143591,< 00:01,22.6,       (2013 TB6)
2005 VK1,8,2454965.843014779,2009-May-14 08:14,0.0262725506252833,0.0240776733661833,0.0840669096828483,29.4529841346449,29.4527938104346,3_19:59,22.6,       (2005 VK1)
2016 RJ20,7,2454969.630870377,2009-May-18 03:08,0.0528137620894497,0.0527642527472969,0.0528632888351501,16.6868300596258,16.6866629484862,00:21,23.6,       (2016 RJ20)
2018 VB1,14,2454969.806587362,2009-May-18 07:21,0.0174756235748948,0.0122461956610817,0.0227127984141858,13.9634323473184,13.9628288036566,3_11:35,23.7,       (2018 VB1)
2009 HE21,8,2454986.172796820,2009-Jun-03 16:09,0.0390064889980108,0.0386657714873,0.0395053106825611,24.8839285575741,24.8837768281912,1_08:26,24.5,       (2009 HE21)
359242,37,2454993.263749611,2009-Jun-10 18:20,0.0123536679770465,0.0123513312560246,0.0123560048189199,20.0519502897096,20.0513557538306,< 00:01,18.9,359242 (2009 FT)
2012 DK31,18,2455010.585163456,2009-Jun-28 02:03,0.0515238082146319,0.0515163896575079,0.0515312267830581,40.5940279263365,40.5939575130769,< 00:01,21.8,       (2012 DK31)
2013 ND15,9,2455033.672095349,2009-Jul-21 04:08,0.0499642220139471,0.0461332118582507,0.0555690129747254,15.4444037739748,15.4442129220339,7_17:00,24.1,       (2013 ND15)
2020 PZ,2,2455034.819734794,2009-Jul-22 07:40,0.00222154000425495,0.00205329928494214,0.0665160521595827,32.3246676506475,32.3226167258062,2_23:25,20.733,       (2020 PZ)
2005 SP9,15,2455038.591478987,2009-Jul-26 02:12,0.0356622514736042,0.0356553980611927,0.0356691075108367,35.8287398393119,35.8286245777285,< 00:01,21.2,       (2005 SP9)
2015 TG24,7,2455048.245184971,2009-Aug-04 17:53,0.0232812065668452,0.0198618262357713,0.0270535862492473,10.6180054321489,10.61740964939,3_18:33,26.7,       (2015 TG24)
2006 UL185,22,2455050.873431168,2009-Aug-07 08:58,0.0326930804840618,0.0326913320000358,0.032694829629796,20.862550996589,20.8623350714705,< 00:01,21.1,       (2006 UL185)
2018 BM5,5,2455067.989664126,2009-Aug-24 11:45,0.0196639798138725,0.0196621927942347,0.0196657668839429,13.9829635492747,13.9824279230318,< 00:01,27.3,       (2018 BM5)
2020 CA,1,2455069.002213677,2009-Aug-25 12:03,0.0514916538388149,0.0459736634778433,0.0571683844425578,13.6379131752516,13.6377034538501,1_10:40,29.587,       (2020 CA)
518847,31,2455098.758958717,2009-Sep-24 06:13,0.00446699331134952,0.0044646907238503,0.00446929929320848,24.8854366726929,24.884111796894,< 00:01,18.9,518847 (2010 DM)
2019 BG3,8,2455131.466363309,2009-Oct-26 23:12,0.0378769387538776,0.0258456783045109,0.0562521897755437,36.9418089418802,36.9417036895394,23:05,26.1,       (2019 BG3)
2012 XS111,25,2455135.374712124,2009-Oct-30 21:00,0.0224782690009097,0.0224757762134704,0.0224807619512457,25.7625684731271,25.7623141567697,< 00:01,22.0,       (2012 XS111)
2017 BK123,10,2455151.626143044,2009-Nov-16 03:02,0.0503199627290184,0.0503193700507571,0.0503205556635736,21.7241586222831,21.724023899128,00:01,20.4,       (2017 BK123)
2020 CL1,11,2455173.620846327,2009-Dec-08 02:54,0.0407839853660751,0.0387026198834189,0.0434593501445015,37.8990214409781,37.8989261598125,02:53,19.954,       (2020 CL1)
2013 AT72,13,2455178.392682586,2009-Dec-12 21:25,0.0300181679181666,0.0300111354345463,0.0300252051571522,30.8588004749662,30.8586414877995,< 00:01,24.2,       (2013 AT72)
503892,32,2455231.762039874,2010-Feb-04 06:17,0.0263819795324488,0.0263763323742961,0.0263876269009892,26.8009619130026,26.8007536231555,< 00:01,19.1,503892 (2001 UF18)
302156,37,2455233.562244470,2010-Feb-06 01:30,0.0359333875847807,0.0359282599775414,0.0359385151923345,34.4371089650701,34.4369899505149,< 00:01,18.8,302156 (2001 SF286)
2013 DF,6,2455244.809520023,2010-Feb-17 07:26,0.0309100599803792,0.0268299576458764,0.0351799326915165,13.581682469908,13.5813316563554,1_15:22,24.6,       (2013 DF)
2005 YQ96,31,2455245.787064360,2010-Feb-18 06:53,0.0341359122217833,0.0341349312621852,0.0341368933333207,22.880757794075,22.8805692364729,< 00:01,20.4,       (2005 YQ96)
33342,183,2455252.991540992,2010-Feb-25 11:48,0.0218066841561177,0.0218066372860681,0.0218067310278456,19.8088284806252,19.8084875394242,< 00:01,17.9, 33342 (1998 WT24)
2006 AM4,49,2455261.264701026,2010-Mar-05 18:21,0.0429058811710845,0.0429057844971581,0.042905977950577,31.6504993801257,31.6503909306327,< 00:01,21.8,       (2006 AM4)
2015 EO61,12,2455263.312399144,2010-Mar-07 19:30,0.0353146626053647,0.0353141634537051,0.0353151619305927,24.4867778678068,24.4866075582645,< 00:01,21.5,       (2015 EO61)
437844,51,2455273.546631133,2010-Mar-18 01:07,0.0153119247167656,0.0153117539971318,0.0153120954631287,22.7850198144561,22.7845976817503,< 00:01,21.4,437844 (1999 MN)
2016 TH10,13,2455305.004520020,2010-Apr-18 12:07,0.0376613082478316,0.0364068423671868,0.0402288421244422,14.9543889972591,14.9541275019541,1_20:07,24.9,       (2016 TH10)
2017 WR,2,2455312.383499236,2010-Apr-25 21:12,0.0285624859562202,0.0196183086155359,0.0375150975322754,16.1499457669746,16.1496264945613,5_11:40,24.8,       (2017 WR)
344074,45,2455313.750635842,2010-Apr-27 06:01,0.0227898689414671,0.0227873428856952,0.0227923950524681,22.9742894746561,22.9740081920247,< 00:01,18.8,344074 (1997 UH9)
2018 CW2,4,2455332.512813908,2010-May-16 00:18,0.0037418021469768,0.00373968897441546,0.00374395742827834,14.9889974510857,14.9863713658703,00:05,25.5,       (2018 CW2)
363599,81,2455337.358854907,2010-May-20 20:37,0.0390017004479728,0.0390014425141773,0.0390019583819323,18.2496314056567,18.2494244920759,< 00:01,21.0,363599 (2004 FG11)
325102,43,2455371.287980590,2010-Jun-23 18:55,0.0432735901376051,0.0432719459435201,0.0432752343331586,39.7973190274467,39.7972335113446,< 00:01,20.1,325102 (2008 EY5)
2020 RS3,10,2455381.650292108,2010-Jul-04 03:36,0.0469245654473836,0.0411839796471741,0.0527035498752893,25.3962804914232,25.3961569095265,06:14,22.775,       (2020 RS3)
2010 XM69,17,2455414.031895395,2010-Aug-05 12:46,0.0108778964171861,0.0108598181053937,0.010895977728097,35.1641173248741,35.1637323060951,00:01,19.5,       (2010 XM69)
2016 UA,26,2455424.216126293,2010-Aug-15 17:11,0.0258723919512611,0.0258719895185116,0.0258727945246926,26.4578112156752,26.4575960686008,< 00:01,20.8,       (2016 UA)
2020 KR4,10,2455426.810377037,2010-Aug-18 07:27,0.0174692757026016,0.00597771338910272,0.168137757735858,41.9941353461058,41.9939345932788,6_15:22,20.95,       (2020 KR4)
242643,99,2455469.825279725,2010-Sep-30 07:48,0.046943689596904,0.0469434987748905,0.0469438804189494,20.9630412333505,20.9628915773222,< 00:01,17.4,242643 (2005 NZ6)
2011 UG20,11,2455488.903342528,2010-Oct-19 09:41,0.0124536993275077,0.012444589735525,0.0124628132849868,28.1067908876907,28.1063701438316,< 00:01,21.4,       (2011 UG20)
1998 SD9,26,2455494.775980808,2010-Oct-25 06:37,0.0481356333935815,0.0481355043186039,0.0481357624685618,17.9344076790658,17.9342370816253,< 00:01,24.0,       (1998 SD9)
2014 YS,13,2455503.650063958,2010-Nov-03 03:36,0.0451364343089708,0.0430732599543988,0.0508577018155392,13.8289779462062,13.8287420013317,3_14:17,24.5,       (2014 YS)
2019 BS2,1,2455514.817674841,2010-Nov-14 07:37,0.0476976867301822,0.0449126249074928,0.079761337148813,17.2925006748049,17.2923221201,2_19:49,27.3,       (2019 BS2)
2005 BT1,16,2455519.358202264,2010-Nov-18 20:36,0.0243308586782301,0.0243173900056846,0.0243443360513306,56.206642288171,56.2065345971456,< 00:01,19.0,       (2005 BT1)
2016 GS220,7,2455526.406983992,2010-Nov-25 21:46,0.0403320313350379,0.0381182844522996,0.042783210008241,9.05563227166142,9.05522903039567,1_11:30,22.8,       (2016 GS220)
2004 XK14,29,2455578.988363599,2011-Jan-17 11:43,0.0377444292798931,0.0377413599564641,0.0377474989703781,20.9753395561979,20.9751535342289,< 00:01,22.4,       (2004 XK14)
2009 BE58,23,2455583.106942521,2011-Jan-21 14:34,0.0175672772887725,0.0175666654998635,0.0175678891080146,22.4672664967535,22.4668933556535,< 00:01,21.7,       (2009 BE58)
204131,66,2455598.824754281,2011-Feb-06 07:48,0.0333127224395443,0.0333125695477793,0.0333128753342178,20.1043739696375,20.1041540693137,< 00:01,19.8,204131 (2003 YL)
2019 AP6,13,2455599.500969574,2011-Feb-07 00:01,0.019828482853532,0.0197231745444239,0.0200492300941746,15.452823376506,15.452342721354,09:12,21.2,       (2019 AP6)
2012 BF86,14,2455611.860999544,2011-Feb-19 08:40,0.0410449913377312,0.0410406407221446,0.0410493428542868,14.3483151893174,14.3480651162724,00:02,22.6,       (2012 BF86)
482533,42,2455620.112823382,2011-Feb-27 14:42,0.0486828404770172,0.0486765491240998,0.0486891321272089,49.0212256094,49.0211638981459,< 00:01,19.7,482533 (2012 UA34)
415713,26,2455671.760138305,2011-Apr-20 06:15,0.0289568502930532,0.0289566169473428,0.028957083649163,11.515353319085,11.5149116429696,< 00:01,19.9,415713 (1998 XX2)
2018 VU4,3,2455673.185304762,2011-Apr-21 16:27,0.0429894059883178,0.0414839440643113,0.0974840981940595,20.2540261563385,20.2538570136704,7_11:22,23.9,       (2018 VU4)
2016 WU7,4,2455676.273989355,2011-Apr-24 18:35,0.0446645930402913,0.0443773852285554,0.0455468664825221,25.6127734235695,25.6126446860085,08:03,25.2,       (2016 WU7)
2017 WG14,4,2455700.649224758,2011-May-19 03:35,0.0167213011107337,0.00881678399003397,0.173595853770392,32.6453651566648,32.6450953613705,6_00:44,24.5,       (2017 WG14)
413577,74,2455751.041572834,2011-Jul-08 13:00,0.0401712952178312,0.0401711693866089,0.0401714210495924,15.523728892267,15.5234927272351,< 00:01,20.3,413577 (2005 UL5)
2015 TG24,7,2455756.250593935,2011-Jul-13 18:01,0.0230230572468108,0.0217344806365076,0.0263538366111521,12.0817264938806,12.0811970234668,1_22:21,26.7,       (2015 TG24)
2015 EQ,10,2455770.100673946,2011-Jul-27 14:25,0.0515199811022767,0.0446330415212851,0.0600962546413429,24.5192759568969,24.5191593721136,15:46,26.1,       (2015 EQ)
2015 FQ117,24,2455774.315890933,2011-Jul-31 19:35,0.0504460631877786,0.0504412571533094,0.0504508694802133,26.9195440227304,26.9194355726021,< 00:01,20.6,       (2015 FQ117)
2011 EH17,6,2455774.725743483,2011-Aug-01 05:25,0.0321243939752639,0.0187274688450251,0.0513640360670675,25.3835110916085,25.3833304827359,15:07,24.6,       (2011 EH17)
2006 CT9,11,2455790.439986562,2011-Aug-16 22:34,0.0310885981817817,0.0310663763205704,0.0311108273428304,42.0786799153412,42.0785673352727,< 00:01,20.4,       (2006 CT9)
434326,34,2455803.933992828,2011-Aug-30 10:25,0.0366551629326721,0.0366528062137146,0.0366575205595374,18.250891242339,18.2506710979797,< 00:01,18.4,434326 (2004 JG6)
2011 KY15,9,2455809.695199665,2011-Sep-05 04:41,0.0508975609247113,0.0490823234909684,0.056393682175608,31.0754900369757,31.0753969240724,16:17,24.1,       (2011 KY15)
2020 SV5,1,2455823.732342628,2011-Sep-19 05:35,0.0306087724212265,0.0148324904553793,0.150064652433979,23.9297011637244,23.9295000957924,5_04:30,26.198,       (2020 SV5)
2007 TQ24,36,2455832.362138371,2011-Sep-27 20:41,0.0422233883570324,0.0422223166719218,0.0422244601170916,29.6053380470781,29.6052202317134,< 00:01,22.1,       (2007 TQ24)
2015 QM3,34,2455834.434118355,2011-Sep-29 22:25,0.0472560300881767,0.0472513728941291,0.047260687294092,23.8366845316252,23.8365537874703,< 00:01,20.4,       (2015 QM3)
2010 XM69,17,2455851.147123076,2011-Oct-16 15:32,0.0463807786775857,0.0463620815897822,0.0463994768622414,37.4310764995422,37.4309916685956,00:01,19.5,       (2010 XM69)
524522,82,2455853.333223358,2011-Oct-18 20:00,0.0517687057298022,0.0517683752362755,0.0517690362262039,19.6066173408239,19.6064722447033,< 00:01,20.5,524522 (2002 VE68)
477465,35,2455865.737443416,2011-Oct-31 05:42,0.0238771768073309,0.023876594681587,0.0238777589757363,22.2333948463716,22.2331174261415,< 00:01,21.7,477465 (2009 XZ1)
2017 SW20,10,2455866.218482748,2011-Oct-31 17:15,0.0253128424459812,0.025221215852134,0.0254054833536,29.4729381098044,29.4727407033808,00:22,19.5,       (2017 SW20)
1999 GR6,20,2455888.818681872,2011-Nov-23 07:39,0.0158718605082571,0.0158626982350382,0.0158810244256587,46.5029139957202,46.5027144616323,< 00:01,20.0,       (1999 GR6)
164294,19,2455917.726899520,2011-Dec-22 05:27,0.0530057851671294,0.0530034829347734,0.0530080880679985,27.4514076803973,27.4513064672142,< 00:01,20.4,164294 (2004 XZ130)
2015 TQ21,7,2455931.925927076,2012-Jan-05 10:13,0.0487572266863637,0.0129198462391423,0.174606413237966,24.4452305087024,24.4451069446508,8_06:20,27.4,       (2015 TQ21)
2005 YQ96,31,2455948.610857391,2012-Jan-22 02:40,0.035228782123401,0.0352281359175933,0.0352294284680156,22.5799131857424,22.5797280432708,< 00:01,20.4,       (2005 YQ96)
2016 EO84,30,2455971.235552030,2012-Feb-13 17:39,0.0525489107334683,0.0525459722865853,0.052551850070761,10.7053977225782,10.7051359266066,< 00:01,22.3,       (2016 EO84)
2009 HU44,12,2455981.844432104,2012-Feb-24 08:16,0.0120134811988461,0.0110882371004517,0.0251697379553112,19.3176880440101,19.3170534334621,1_10:35,22.6,       (2009 HU44)
2009 WY7,12,2456003.135619787,2012-Mar-16 15:15,0.0163821492288051,0.0159973821387184,0.0714243294529594,38.1566794178469,38.1564438130849,2_00:25,24.1,       (2009 WY7)
2018 RA5,11,2456007.677183225,2012-Mar-21 04:15,0.0260211829779861,0.0260063112553729,0.026036057993355,43.7679392845186,43.7678099716697,< 00:01,19.4,       (2018 RA5)
425755,62,2456010.595112930,2012-Mar-24 02:17,0.0344542476284212,0.0344541253557112,0.0344543699011665,54.350743001232,54.3506643553057,< 00:01,21.2,425755 (2011 CP4)
2340,60,2456021.764271919,2012-Apr-04 06:21,0.0342294983368561,0.0342288295613776,0.0342301671190998,19.9686409038338,19.9684254384655,< 00:01,20.2,  2340 Hathor (1976 UA)
2010 XR69,6,2456027.868160371,2012-Apr-10 08:50,0.0366643708390459,0.0260766678757626,0.0488257007408779,23.5296491526435,23.529478439853,16:14,25.4,       (2010 XR69)
483423,44,2456030.296796576,2012-Apr-12 19:07,0.0151293126355794,0.0151286044705893,0.0151300208010063,20.8963625415598,20.8958966990432,< 00:01,20.3,483423 (2000 DO1)
2012 BO77,15,2456041.782789685,2012-Apr-24 06:47,0.0399618578940604,0.0336047930570744,0.0480323943534181,22.7990450765575,22.7988834311444,22:54,22.2,       (2012 BO77)
2018 BM5,5,2456044.291797196,2012-Apr-26 19:00,0.0531090254992621,0.0531059979452702,0.0531120531944328,16.2032468537062,16.2030757119097,< 00:01,27.3,       (2018 BM5)
426071,62,2456059.362907778,2012-May-11 20:43,0.0528105487246511,0.0528055857419961,0.0528155117136762,38.9796526675967,38.9795811247976,< 00:01,19.9,426071 (2012 CD29)
2011 GF3,7,2456063.952793395,2012-May-16 10:52,0.0510444753280494,0.044262486883406,0.0607093116664361,23.2845235359694,23.2843996251496,10:54,22.4,       (2011 GF3)
2012 DK31,18,2456065.534319672,2012-May-18 00:49,0.0255915578007212,0.0255858327008565,0.0255972829139648,37.2108578113682,37.2107031582532,< 00:01,21.8,       (2012 DK31)
